CVE_AGEBC,NOM_MUN,NOM_LOC,NIVEL,area_techos_m2,factor_nse,score_solar,score_eficiencia
190310001029A,JUÁREZ,CIUDAD BENITO JUÁREZ,C,16368952.512146572,0.6,9821371.507287942,28865.61124217234
1902600010340,GUADALUPE,GUADALUPE,C-,51615435.58691126,0.25,12903858.896727815,28757.92589832536
1903900010067,MONTERREY,MONTERREY,C-,29271158.31421647,0.25,7317789.578554117,28747.171678720268
1903100011315,JUÁREZ,CIUDAD BENITO JUÁREZ,C,11010752.392417826,0.6,6606451.435450695,28700.55938843494
1901900010350,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,17608101.21639283,1.0,17608101.21639283,28484.0255966445
190060001055A,APODACA,CIUDAD APODACA,C-,30376328.070922934,0.25,7594082.017730733,28424.11182512073
1903100011264,JUÁREZ,CIUDAD BENITO JUÁREZ,A/B,5360318.2911567185,1.0,5360318.2911567185,28403.44524931613
1903900015528,MONTERREY,MONTERREY,A/B,15656860.115825972,1.0,15656860.115825972,28327.577614272097
1902600010586,GUADALUPE,GUADALUPE,C-,52805479.55179251,0.25,13201369.887948127,28213.301428792452
1904600011407,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C-,27834485.51959122,0.25,6958621.379897805,28201.676534678263
1902600011508,GUADALUPE,GUADALUPE,C-,16548094.55830715,0.25,4137023.6395767876,28182.45122583181
1903900014996,MONTERREY,MONTERREY,C-,39915172.347483225,0.25,9978793.086870806,28031.90828573273
1900600011740,APODACA,CIUDAD APODACA,C-,4534489.2985949535,0.25,1133622.3246487384,27841.31920467054
1904800011030,SANTA CATARINA,CIUDAD SANTA CATARINA,C,7700068.869377814,0.6,4620041.321626688,27829.5258634742
1900600010901,APODACA,CIUDAD APODACA,C-,32354423.901420094,0.25,8088605.9753550235,27723.066573174485
1904900010326,SANTIAGO,SANTIAGO,C,23241774.135049976,0.6,13945064.481029985,27698.953991282193
1903900013682,MONTERREY,MONTERREY,C-,44657334.54042946,0.25,11164333.635107365,27652.015882012056
1903100450656,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C-,40086633.71985716,0.25,10021658.42996429,27575.556531545823
1902100011357,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C-,28668547.752399106,0.25,7167136.938099776,27519.560320203193
1902600011828,GUADALUPE,GUADALUPE,C-,21676261.260958016,0.25,5419065.315239504,27438.457966240287
1903900013127,MONTERREY,MONTERREY,A/B,30941695.653371934,1.0,30941695.653371934,27363.97719510305
1903900013199,MONTERREY,MONTERREY,A/B,57501833.98524857,1.0,57501833.98524857,27281.092413796294
1904600011375,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C-,37974448.4285283,0.25,9493612.107132075,27239.94122595962
1902600010849,GUADALUPE,GUADALUPE,C,30498776.798341762,0.6,18299266.079005055,27101.307944987017
1903900013076,MONTERREY,MONTERREY,A/B,28069841.993562005,1.0,28069841.993562005,27066.251405541818
1902600012169,GUADALUPE,GUADALUPE,A/B,10260864.450269392,1.0,10260864.450269392,27024.283397098392
190060392258A,APODACA,MISIÓN SAN PABLO,C-,26188390.036826365,0.25,6547097.509206591,26908.916449226606
1904800011524,SANTA CATARINA,CIUDAD SANTA CATARINA,A/B,7392031.487104575,1.0,7392031.487104575,26838.9488244254
1904600011252,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C-,23087000.26975208,0.25,5771750.06743802,26810.908276043647
1904800010812,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,22480374.39166256,0.25,5620093.59791564,26680.265693654645
190060001105A,APODACA,CIUDAD APODACA,C-,37054904.164440215,0.25,9263726.041110054,26609.58082811799
1900601332541,APODACA,SANTA ROSA,C-,38050444.73558758,0.25,9512611.183896895,26504.16560370865
190060001265A,APODACA,CIUDAD APODACA,A/B,5540104.998186681,1.0,5540104.998186681,26350.982488637772
1904900010646,SANTIAGO,SANTIAGO,C+,2959361.7681081905,0.9,2663425.5912973713,26250.639352377457
1903100010618,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,15859762.519743815,0.25,3964940.6299359538,26247.01308302857
1904900010203,SANTIAGO,SANTIAGO,C,55015413.84980182,0.6,33009248.30988109,26203.399533457963
1904800011257,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,23744941.1530445,0.25,5936235.288261125,26187.30326706725
1900600010668,APODACA,CIUDAD APODACA,C-,30455787.1277949,0.25,7613946.781948725,26180.42328297385
1900600010102,APODACA,CIUDAD APODACA,C-,21060646.968461096,0.25,5265161.742115274,26147.007356830272
1900600012363,APODACA,CIUDAD APODACA,C-,31050845.94799949,0.25,7762711.486999872,26141.144615347293
1903900013112,MONTERREY,MONTERREY,A/B,11314884.971710801,1.0,11314884.971710801,26134.319777718007
1903900013521,MONTERREY,MONTERREY,C-,16690840.893670557,0.25,4172710.2234176393,26132.315245912352
1901801050160,GARCÍA,PARQUE INDUSTRIAL CIUDAD MITRAS,C,193114039.04706743,0.6,115868423.42824046,25882.050872580752
1902600011616,GUADALUPE,GUADALUPE,C-,32204880.99860519,0.25,8051220.249651298,25864.078492246703
1902600572845,GUADALUPE,LAS ESCOBAS,C-,23040087.377342973,0.25,5760021.844335743,25841.412724754722
190310001036A,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,17998010.529077727,0.25,4499502.632269432,25669.626950396872
1901900010257,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,48791968.33006903,1.0,48791968.33006903,25625.44293281113
1902600011461,GUADALUPE,GUADALUPE,C-,62848338.11491851,0.25,15712084.528729627,25483.024376361205
1902600012188,GUADALUPE,GUADALUPE,A/B,9645655.373176085,1.0,9645655.373176085,25467.942520473996
1902600010745,GUADALUPE,GUADALUPE,C-,29155119.357727505,0.25,7288779.839431876,25352.653243727415
1902600011368,GUADALUPE,GUADALUPE,C-,32727461.518209137,0.25,8181865.379552284,25322.836878558024
1903100010622,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,14082635.110556345,0.25,3520658.7776390864,25319.276377886617
1900600011613,APODACA,CIUDAD APODACA,C-,25970881.459496498,0.25,6492720.3648741245,25302.206119064376
1904800010263,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,45857214.18828929,0.25,11464303.547072323,25252.741210988173
1903900012754,MONTERREY,MONTERREY,C-,52596425.24129255,0.25,13149106.310323138,25244.47475343034
190390001025A,MONTERREY,MONTERREY,C-,41197494.91109617,0.25,10299373.727774043,25190.646524629643
1900600011882,APODACA,CIUDAD APODACA,C-,35164611.14435303,0.25,8791152.786088258,25069.650290436366
190460001138A,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C-,27311407.69017375,0.25,6827851.922543437,25043.46307686641
1904800010193,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,19991486.126030173,0.25,4997871.531507543,25024.699654423963
1900600012791,APODACA,CIUDAD APODACA,C-,3661010.658344784,0.25,915252.664586196,25010.782948701988
1904600011267,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C-,25278828.806772724,0.25,6319707.201693181,24905.152609519868
1902100010908,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C-,26467951.82755485,0.25,6616987.956888713,24844.405409856718
1904900010190,SANTIAGO,SANTIAGO,C,31829504.18380439,0.6,19097702.510282632,24809.998080808957
1903900015477,MONTERREY,MONTERREY,A/B,6833313.121051212,1.0,6833313.121051212,24809.252723311696
1903900015335,MONTERREY,MONTERREY,A/B,8657574.449231578,1.0,8657574.449231578,24686.69536505041
1900603922575,APODACA,MISIÓN SAN PABLO,C-,26948021.567543473,0.25,6737005.391885868,24586.617612764014
1903900013216,MONTERREY,MONTERREY,A/B,22059944.99153287,1.0,22059944.99153287,24370.842454071444
1901900010609,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,C,4906292.850291175,0.6,2943775.710174705,24280.223743172275
1900600012452,APODACA,CIUDAD APODACA,C-,4406883.28422106,0.25,1101720.821055265,24063.497590696345
1903900014125,MONTERREY,MONTERREY,C-,10009501.967855921,0.25,2502375.4919639803,23949.39243552213
1904600011248,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C-,60073036.23446019,0.25,15018259.058615047,23914.04059538653
1903103131599,JUÁREZ,ARBOLEDAS DE SAN ROQUE,C-,8288165.352193066,0.25,2072041.3380482665,23865.272037531682
1904100010332,PESQUERÍA,PESQUERÍA,C-,22679261.479308244,0.25,5669815.369827061,23856.209829141466
1903100011739,JUÁREZ,CIUDAD BENITO JUÁREZ,C,14013656.397532351,0.6,8408193.838519411,23720.80464866582
1903103481531,JUÁREZ,VALLE DE VAQUERÍAS,C-,17844986.457568157,0.25,4461246.614392039,23583.874667871416
1904800011562,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,12704718.549454872,0.25,3176179.637363718,23392.69125635635
1904900010171,SANTIAGO,SANTIAGO,C,40337075.258171506,0.6,24202245.1549029,23180.193149802068
1903900014958,MONTERREY,MONTERREY,C-,44955812.522953846,0.25,11238953.130738461,23084.898849948207
1904100010328,PESQUERÍA,PESQUERÍA,C-,19117620.689258374,0.25,4779405.172314594,22953.487400491405
1903100450834,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C-,30514156.564797044,0.25,7628539.141199261,22933.42937512131
1903100010923,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,27681424.61031768,0.25,6920356.15257942,22860.904772138623
1903100010980,JUÁREZ,CIUDAD BENITO JUÁREZ,C+,27876241.125045262,0.9,25088617.012540735,22800.049233822305
1904100010313,PESQUERÍA,PESQUERÍA,C-,28062934.912818614,0.25,7015733.728204654,22792.674120395215
1903900011741,MONTERREY,MONTERREY,C-,29892408.784599993,0.25,7473102.196149998,22792.41397762634
1903100450675,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C-,19257935.73220011,0.25,4814483.933050027,22462.025670160212
1902600011141,GUADALUPE,GUADALUPE,C-,53344544.97077068,0.25,13336136.24269267,22437.129807771755
1903100451828,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C-,9431130.654727364,0.25,2357782.663681841,22326.331310538306
1902100010202,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C-,47608334.13611765,0.25,11902083.534029413,22292.60580680246
1900600011897,APODACA,CIUDAD APODACA,C-,30849969.621099707,0.25,7712492.405274927,22171.241958883136
1904800010916,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,27593382.35444193,0.25,6898345.588610482,22122.052028543818
1903100011230,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,7451690.245845487,0.25,1862922.5614613718,22091.645973357125
1903900012896,MONTERREY,MONTERREY,A/B,33992838.7103983,1.0,33992838.7103983,22072.005839044952
1902600012192,GUADALUPE,GUADALUPE,C-,20604061.303000003,0.25,5151015.325750001,21948.488293549115
1903900014977,MONTERREY,MONTERREY,C-,32444087.018910296,0.25,8111021.754727574,21897.268779699352
190310001207A,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,23169314.253331315,0.25,5792328.563332829,21852.48356433233
1903100010779,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,18061739.860736746,0.25,4515434.965184187,21735.01682366114
1903900012909,MONTERREY,MONTERREY,A/B,21415597.243143443,1.0,21415597.243143443,21704.997710931813
190180025096A,GARCÍA,VALLE DE LINCOLN,C-,11502997.013396798,0.25,2875749.2533491994,21662.230168436065
1904800011539,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,10472165.8643712,0.25,2618041.4660928,21570.127492978998
1900603792005,APODACA,PRADOS DE SANTA ROSA,C-,23608033.603269503,0.25,5902008.400817376,21566.13582371443
1903100010162,JUÁREZ,CIUDAD BENITO JUÁREZ,C,16797688.828050315,0.6,10078613.296830188,21480.28911556423
1902600011936,GUADALUPE,GUADALUPE,C-,24556587.606479835,0.25,6139146.901619959,21469.26747750722
1900600011469,APODACA,CIUDAD APODACA,C-,17819899.94030816,0.25,4454974.98507704,21420.18452715885
190210001147A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C-,48302965.432318956,0.25,12075741.358079739,21407.915502513257
1904900010133,SANTIAGO,SANTIAGO,A/B,30770215.86211602,1.0,30770215.86211602,21249.785703218375
1903900015585,MONTERREY,MONTERREY,A/B,2569526.130951224,1.0,2569526.130951224,21218.1854241635
1903100450393,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C-,27992832.647993695,0.25,6998208.161998424,21210.15480328862
1900600781971,APODACA,LOMA LA PAZ,C-,9960765.606130557,0.25,2490191.4015326393,21195.330581989885
1903100010158,JUÁREZ,CIUDAD BENITO JUÁREZ,C,22838547.970691822,0.6,13703128.782415094,21150.2747311766
1903900013964,MONTERREY,MONTERREY,A/B,22521632.68730308,1.0,22521632.68730308,21144.399450257995
1901900010416,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,18044039.315151684,1.0,18044039.315151684,21098.118000944974
1901800250989,GARCÍA,VALLE DE LINCOLN,C-,27588317.161896776,0.25,6897079.290474194,21050.626943151827
1904800010808,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,39802117.249875404,0.25,9950529.312468851,21003.050482070947
190310001068A,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,33058172.544202678,0.25,8264543.1360506695,20959.240855639135
1903900010781,MONTERREY,MONTERREY,C-,15016232.981596988,0.25,3754058.245399247,20859.053548626238
190390001413A,MONTERREY,MONTERREY,C-,8861839.850416116,0.25,2215459.962604029,20722.4249003652
1903900013517,MONTERREY,MONTERREY,C-,26232429.583646223,0.25,6558107.395911556,20689.078534424123
1901900010469,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,64647862.88459655,1.0,64647862.88459655,20631.68393126497
190210001108A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,15406197.55092783,0.6,9243718.530556697,20613.792203687048
190060174016A,APODACA,CAMPESTRE HUINALÁ,C-,3871096.426235753,0.25,967774.1065589383,20478.922042839236
1904100010347,PESQUERÍA,PESQUERÍA,C-,28496091.760398127,0.25,7124022.940099532,20451.013317292192
190060001009A,APODACA,CIUDAD APODACA,C-,28962089.474552214,0.25,7240522.368638054,20402.31843193089
1903100011940,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,24547083.463376928,0.25,6136770.865844232,20329.814725632787
1903100011851,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,22135075.611138977,0.25,5533768.902784744,20223.89164320552
190310311171A,JUÁREZ,MONTE KRISTAL,C-,6935390.564997534,0.25,1733847.6412493836,20113.583046396732
1900603882486,APODACA,EX-HACIENDA SANTA ROSA,C+,3383014.472584798,0.9,3044713.025326318,20083.26142661918
1900601740155,APODACA,CAMPESTRE HUINALÁ,C,36180504.580090925,0.6,21708302.748054553,19948.576024194077
1904100010366,PESQUERÍA,PESQUERÍA,C-,34084233.20279484,0.25,8521058.30069871,19921.490617284915
1900600012096,APODACA,CIUDAD APODACA,C-,7866520.305852537,0.25,1966630.0764631343,19908.42271298595
1904800010827,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,26431298.252409928,0.25,6607824.563102482,19833.152652308047
1904800011011,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,1529651.3108722786,0.9,1376686.179785051,19699.40202373289
1902600012224,GUADALUPE,GUADALUPE,C-,29302986.142282013,0.25,7325746.535570503,19363.822775745015
1901801050616,GARCÍA,PARQUE INDUSTRIAL CIUDAD MITRAS,C-,44887404.7952713,0.25,11221851.198817825,19102.814489882854
1903100011067,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,18868707.91814856,0.25,4717176.97953714,19000.333276407953
1901802341845,GARCÍA,LOS PARQUES,C-,29153259.050647285,0.25,7288314.762661821,18998.835934453607
1900600010051,APODACA,CIUDAD APODACA,C-,24089024.287357245,0.25,6022256.071839311,18878.98290539294
1901900010562,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,10227471.017235346,1.0,10227471.017235346,18648.95157476494
1904900010472,SANTIAGO,SANTIAGO,A/B,29431126.304233395,1.0,29431126.304233395,18615.4996880548
1900600012147,APODACA,CIUDAD APODACA,C+,19220305.956310116,0.9,17298275.360679105,18305.86014130505
1900600012039,APODACA,CIUDAD APODACA,C-,17743111.62132364,0.25,4435777.90533091,18040.56189094859
1904800011168,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,27356754.977614358,0.25,6839188.7444035895,18036.032622270133
1902100010062,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,22099158.791273344,0.6,13259495.274764007,18027.70310489193
190310001118A,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,22959523.187552065,0.25,5739880.796888016,17955.85547684137
1900600012359,APODACA,CIUDAD APODACA,C-,81502097.68033275,0.25,20375524.420083188,17937.17701125913
1903100011989,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,14488347.82398212,0.25,3622086.95599553,17638.001159646312
1904800010776,SANTA CATARINA,CIUDAD SANTA CATARINA,A/B,8003464.693391495,1.0,8003464.693391495,17523.5891903038
1901800250993,GARCÍA,VALLE DE LINCOLN,C-,25887517.59964427,0.25,6471879.399911067,17450.722814013272
1900600012715,APODACA,CIUDAD APODACA,C-,9569511.715060947,0.25,2392377.928765237,17382.071563287263
1902600012309,GUADALUPE,GUADALUPE,C,21916940.791821707,0.6,13150164.475093024,17298.760648686835
1903900015068,MONTERREY,MONTERREY,C-,41965562.28976121,0.25,10491390.572440302,17293.079391627954
1903100010586,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,8297945.778525706,0.25,2074486.4446314266,17120.779703456014
1900600012344,APODACA,CIUDAD APODACA,C-,19498707.357473712,0.25,4874676.839368428,17000.836331478695
1902600011940,GUADALUPE,GUADALUPE,C-,32097498.916647945,0.25,8024374.729161986,16839.861373234522
1901802341830,GARCÍA,LOS PARQUES,C-,15827437.381864747,0.25,3956859.3454661868,16825.07885322436
1900601332927,APODACA,SANTA ROSA,C+,8030890.408663251,0.9,7227801.367796927,16806.91802220877
1900600010244,APODACA,CIUDAD APODACA,C-,41810622.65452547,0.25,10452655.663631368,16713.050784419942
1904900010218,SANTIAGO,SANTIAGO,A/B,69484145.56447272,1.0,69484145.56447272,16582.91263359868
1903100010938,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,22768998.272326376,0.25,5692249.568081594,16417.70119454596
1903100450887,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C,10501304.535667315,0.6,6300782.7214003885,16300.313633183883
1902600011067,GUADALUPE,GUADALUPE,C-,36532857.792413756,0.25,9133214.448103439,16297.72171790259
1903100010317,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,24020819.16737651,0.25,6005204.791844128,16104.923573550423
1903900013146,MONTERREY,MONTERREY,A/B,16263835.952673158,1.0,16263835.952673158,15800.629385919274
1902100010289,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,11095829.208294416,0.6,6657497.524976649,15614.612663810616
1903100450641,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C-,9523501.347868975,0.25,2380875.336967244,15609.733762861057
1900600011454,APODACA,CIUDAD APODACA,C-,20402300.869765066,0.25,5100575.217441266,15592.226455382615
1900600782753,APODACA,LOMA LA PAZ,C-,30637434.14190508,0.25,7659358.53547627,15325.598515482856
1903900012769,MONTERREY,MONTERREY,A/B,13252330.329672864,1.0,13252330.329672864,15246.114273677991
1904900010114,SANTIAGO,SANTIAGO,C-,31010029.705526546,0.25,7752507.426381636,15170.36510562285
1903103572169,JUÁREZ,ANZURES,C-,17486241.89319744,0.25,4371560.47329936,15051.484403469467
1903100012050,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,14712247.75335987,0.25,3678061.9383399673,14946.027735680991
1903900015195,MONTERREY,MONTERREY,A/B,13383841.147027021,1.0,13383841.147027021,14722.991403837093
1903100010302,JUÁREZ,CIUDAD BENITO JUÁREZ,C,18006685.822491426,0.6,10804011.493494855,14302.706979220824
1904900010330,SANTIAGO,SANTIAGO,C,26373886.597270865,0.6,15824331.958362518,14212.634846578181
1902600012722,GUADALUPE,GUADALUPE,C-,14841695.655932002,0.25,3710423.9139830004,14203.788104396172
1904800011628,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,4703408.865255314,0.25,1175852.2163138285,14117.033999001758
1902600011264,GUADALUPE,GUADALUPE,C-,114823697.07464735,0.25,28705924.268661838,13919.963167109432
190490001028A,SANTIAGO,SANTIAGO,A/B,34010134.04057975,1.0,34010134.04057975,12984.382314187178
1901900010454,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,16330530.724331338,1.0,16330530.724331338,12952.063171232947
1903900013184,MONTERREY,MONTERREY,A/B,42353316.59325417,1.0,42353316.59325417,12688.11980938269
1900601332556,APODACA,SANTA ROSA,C-,27243276.245720945,0.25,6810819.061430236,12387.413377784513
1903900013004,MONTERREY,MONTERREY,A/B,22294306.845876608,1.0,22294306.845876608,12071.205328051668
1900600011755,APODACA,CIUDAD APODACA,C-,2512888.0688554207,0.25,628222.0172138552,11927.086343844181
1902600011029,GUADALUPE,GUADALUPE,C-,11494690.097622747,0.25,2873672.5244056867,11892.523270228749
1904900010608,SANTIAGO,SANTIAGO,A/B,6612857.522604166,1.0,6612857.522604166,11703.500785266115
1900603792999,APODACA,PRADOS DE SANTA ROSA,C-,7583348.4142555045,0.25,1895837.1035638761,11461.763431308264
1900600011793,APODACA,CIUDAD APODACA,C+,923449.0670683528,0.9,831104.1603615176,11211.192086578962
1900600010526,APODACA,CIUDAD APODACA,C-,19839419.836383685,0.25,4959854.959095921,11091.916884871269
1903100010181,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,23423402.73027818,0.25,5855850.682569545,10821.318093909385
1900603892700,APODACA,FRACCIONAMIENTO MISIÓN DE SAN JAVIER,C-,5146198.788111609,0.25,1286549.6970279024,10756.902580806773
190210001154A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,D+,8579036.336458731,0.1,857903.6336458732,10532.429716455787
1900600010831,APODACA,CIUDAD APODACA,C-,10680096.62307023,0.25,2670024.1557675577,10448.660744650078
1903900011205,MONTERREY,MONTERREY,D+,33165904.58491759,0.1,3316590.4584917594,10383.949190670151
1900600782132,APODACA,LOMA LA PAZ,D+,8629854.031848105,0.1,862985.4031848105,10208.309396497405
1903100011974,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,20386479.050142206,0.25,5096619.762535552,9979.795951116723
1901800251544,GARCÍA,VALLE DE LINCOLN,C-,5089818.590363559,0.25,1272454.6475908898,9593.284958778067
1903100010919,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,32112418.21105367,0.1,3211241.821105367,9480.422656966137
1903100450321,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C-,6873521.540418737,0.25,1718380.3851046842,9445.909671837577
1901800251008,GARCÍA,VALLE DE LINCOLN,D+,20521692.062774822,0.1,2052169.2062774822,9339.388021178385
1903900013201,MONTERREY,MONTERREY,A/B,16134074.929107325,1.0,16134074.929107325,9179.805271770401
1904800010761,SANTA CATARINA,CIUDAD SANTA CATARINA,A/B,8173397.298560887,1.0,8173397.298560887,9148.373073481802
1903100011832,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,22947753.521965325,0.1,2294775.352196533,8683.113064913332
190310001125A,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,3145060.9362544953,0.1,314506.0936254495,8666.997310122879
1903100012120,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,19688550.774066053,0.1,1968855.0774066055,8407.635589416455
1903100010054,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,13943830.415937167,0.1,1394383.0415937167,8309.440154766242
1904900010307,SANTIAGO,SANTIAGO,C,32656309.377111223,0.6,19593785.626266733,8249.907089762253
190060133308A,APODACA,SANTA ROSA,D+,1710045.8410076594,0.1,171004.58410076596,8168.88361963424
1900601332838,APODACA,SANTA ROSA,C-,11820685.889828801,0.25,2955171.4724572003,8147.943640372537
1903100011654,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,13580168.010077156,0.1,1358016.8010077158,7936.320275532849
1903100452101,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C,2641304.5140365395,0.6,1584782.7084219237,7881.6179623321095
1902100010611,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,11887233.310431123,0.9,10698509.979388012,7624.16994122791
190310001189A,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,11018230.45850267,0.1,1101823.0458502672,7509.69211751934
1904900010345,SANTIAGO,SANTIAGO,C+,10251949.711389923,0.9,9226754.740250932,7423.486312324501
1904900010152,SANTIAGO,SANTIAGO,C,22712875.93892608,0.6,13627725.563355647,7404.9959423119235
1902600012173,GUADALUPE,GUADALUPE,C+,842184.9597621143,0.9,757966.463785903,7134.911156332251
1903100011847,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,21671269.74394079,0.1,2167126.974394079,7041.922267514574
1903900013945,MONTERREY,MONTERREY,A/B,7123999.9164970545,1.0,7123999.9164970545,7036.7314357846135
1904900010148,SANTIAGO,SANTIAGO,C,40828067.39517568,0.6,24496840.437105406,6971.7874565368975
1903900015104,MONTERREY,MONTERREY,C-,37949638.19449804,0.25,9487409.54862451,6965.142094722156
190390001281A,MONTERREY,MONTERREY,A/B,14594219.557616811,1.0,14594219.557616811,6782.373356544506
1904104560455,PESQUERÍA,VALLE DE SANTA MARÍA,D+,15249563.378549714,0.1,1524956.3378549714,6764.934801135914
1903100451122,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C-,7231971.402677736,0.25,1807992.850669434,6665.774652744065
1903100011048,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,31925982.28762807,0.1,3192598.2287628073,6479.839605234734
1903900013061,MONTERREY,MONTERREY,A/B,10876349.810592435,1.0,10876349.810592435,6309.330966129169
1903100011692,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,22294840.993454095,0.25,5573710.248363524,6194.497011323945
1903100011809,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,5522864.924651178,0.25,1380716.2311627944,5935.819328146431
1903100011870,JUÁREZ,CIUDAD BENITO JUÁREZ,D+,38054994.19943723,0.1,3805499.4199437234,5926.884743934369
1901900010558,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,12925045.21572804,1.0,12925045.21572804,4971.814938966956
1902600011781,GUADALUPE,GUADALUPE,C,3918801.330570104,0.6,2351280.798342062,4715.973019759137
1903900014591,MONTERREY,MONTERREY,C,753479.6241349963,0.6,452087.77448099776,3754.2010547653013
1904900010576,SANTIAGO,SANTIAGO,C,2363234.652748624,0.6,1417940.7916491742,3652.9623281025465
1903900012839,MONTERREY,MONTERREY,A/B,3341719.339180313,1.0,3341719.339180313,3120.8796090754868
1904900010311,SANTIAGO,SANTIAGO,C-,10005191.949472046,0.25,2501297.9873680114,2142.296270745598
1903900013150,MONTERREY,MONTERREY,A/B,8186548.380296303,1.0,8186548.380296303,2017.8493990681252
1903900013220,MONTERREY,MONTERREY,A/B,5077956.8303669095,1.0,5077956.8303669095,1817.6731757590906
1904900010580,SANTIAGO,SANTIAGO,D+,2525118.2064917176,0.1,252511.82064917177,1527.1356964137203
1904900010538,SANTIAGO,SANTIAGO,C-,1472921.1543665638,0.25,368230.28859164094,1069.222722147026
1904900010523,SANTIAGO,SANTIAGO,C-,2458128.73272182,0.25,614532.183180455,775.6145448861266
1900602431100,APODACA,ENTRONQUE LAREDO-SALINAS VICTORIA,C-,13572782.038402224,0.25,3393195.509600556,682.3959591662395
